SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
NETFMID150, EQ, 28-May-2021,97.93,98.89,99.48,97.81,98.05,97.96,98.24,73702,72.4,798,58818,79.81
NETFNIF100, EQ, 28-May-2021,159.3,165,165,156.95,160.17,160.06,159.52,1198,1.91,58,842,70.28
NETFNV20, EQ, 28-May-2021,84.36,84.5,85.1,83.9,84.1,84.1,84.46,4582,3.87,125,3221,70.3
NETFSDL26, EQ, 28-May-2021,103.23,103.21,103.7,103.21,103.23,103.55,103.55,48044,49.75,32,48044,100
NETWORK18, EQ, 28-May-2021,40.9,41.1,42.1,40.55,40.7,40.85,41.46,2832706,1174.58,6373,1069260,37.75
NEULANDLAB, EQ, 28-May-2021,2246.95,2277,2277,2205,2218,2218.7,2229.86,34455,768.3,6841,22664,65.78
NEWGEN, EQ, 28-May-2021,414.25,416.5,423.5,400,412.85,413.6,410.75,360364,1480.18,10957,154727,42.94
NEXTMEDIA, EQ, 28-May-2021,5.1,5.35,5.35,5,5.35,5.25,5.19,41367,2.15,149,31860,77.02
NFL, EQ, 28-May-2021,68.9,69,70.4,68.1,70.15,69.7,69.08,2979922,2058.65,12487,1135280,38.1
NH, EQ, 28-May-2021,429.7,430.5,435.65,428.7,430.95,430.4,432.1,691718,2988.94,9032,596381,86.22
NHAI, N1, 28-May-2021,1080.5,1084,1084,1078.56,1081.55,1081.55,1082.69,1010,10.94,5,510,50.5
NHAI, N2, 28-May-2021,1275.02,1275,1277.3,1275,1276.01,1276.01,1275.69,292,3.73,9,200,68.49
NHAI, N5, 28-May-2021,1272,1272.5,1275,1272.5,1272.51,1273.31,1272.91,62,0.79,3,31,50
NHAI, N6, 28-May-2021,1285.35,1286,1297.69,1285.16,1285.55,1286.05,1286.39,1732,22.28,47,876,50.58
NHAI, N8, 28-May-2021,1131.02,1140,1140,1137.5,1139,1138.43,1138.45,101,1.15,7,100,99.01
NHAI, NA, 28-May-2021,1240.21,1241,1243,1238.5,1240.32,1240.94,1239.74,3510,43.51,25,3256,92.76
NHAI, NE, 28-May-2021,1277,1279,1282.99,1278,1280,1280,1279.86,1112,14.23,10,962,86.51
NHBTF2014, N6, 28-May-2021,7200,7204,7204,7199,7200,7199.99,7200.26,176,12.67,13,170,96.59
NHBTF2023, N5, 28-May-2021,5480,5550,5550,5550,5550,5550,5550,96,5.33,1,96,100
NHBTF2023, N6, 28-May-2021,6500,6500,6500,6500,6500,6500,6500,18,1.17,4,18,100
NHPC, EQ, 28-May-2021,26.1,26.3,26.7,25.8,25.85,25.95,26.26,8499308,2232.33,13643,3289859,38.71
NIACL, EQ, 28-May-2021,162.3,162.9,165.9,161.5,163.3,163.4,163.99,690626,1132.54,10403,277154,40.13
NIBL, BE, 28-May-2021,20.6,19.7,20.6,19.7,20.3,20.3,20.29,9489,1.93,50, -, -
NIFTYBEES, EQ, 28-May-2021,164.12,168.9,168.9,164,165.15,165.02,164.85,1536434,2532.8,14177,854771,55.63
NIFTYEES, EQ, 28-May-2021,19845,19500,19500,19500,19500,19500,19500,1,0.2,1,1,100
NIITLTD, EQ, 28-May-2021,190.05,192,193.7,187,190.15,191.15,190.42,602749,1147.74,12630,278348,46.18
NILAINFRA, EQ, 28-May-2021,5.15,5.25,5.25,4.9,5.05,5.05,5.07,247954,12.57,271,166407,67.11
NILASPACES, EQ, 28-May-2021,1.6,1.65,1.65,1.55,1.55,1.55,1.59,288093,4.57,208,201777,70.04
NILKAMAL, EQ, 28-May-2021,2197.25,2200.5,2230,2185,2198,2192.65,2209.49,12210,269.78,1957,4049,33.16
NIPPOBATRY, EQ, 28-May-2021,856,850,875,834.95,850,842.9,846.78,4934,41.78,652,2369,48.01
NIRAJ, EQ, 28-May-2021,44.2,45.5,46.95,41.25,41.85,42.15,44.05,38342,16.89,514,15844,41.32
NITCO, EQ, 28-May-2021,26.5,26.5,27.95,25.7,25.85,25.95,27.02,530523,143.37,1896,322499,60.79
NITINFIRE, BZ, 28-May-2021,0.8,0.8,0.85,0.75,0.75,0.75,0.8,320816,2.56,86, -, -
NITINSPIN, EQ, 28-May-2021,119,120.45,120.85,117,118.5,118.85,118.52,205204,243.21,2000,133210,64.92
NITIRAJ, EQ, 28-May-2021,60.5,62,63.5,62,63.5,63.5,63.47,18850,11.96,114,16943,89.88
NKIND, BE, 28-May-2021,23.4,24.3,24.3,23.4,23.4,23.4,24.12,250,0.06,2, -, -
NLCINDIA, EQ, 28-May-2021,60.95,61.7,61.75,60,60.35,60.2,60.69,2187298,1327.58,12783,898345,41.07
NMDC, EQ, 28-May-2021,178.55,182.1,186.8,178.4,179.35,179.25,181.94,14922892,27149.98,66597,2605901,17.46
NOCIL, EQ, 28-May-2021,208.7,213.25,214,201,203.15,202,205.92,1335005,2749.08,18357,729809,54.67
NOIDATOLL, EQ, 28-May-2021,6,6.1,6.1,5.95,6.05,6.05,6.05,222397,13.45,175,193926,87.2
NOVARTIND, EQ, 28-May-2021,630.6,632,675,628.85,660,662.6,660.64,95816,633,5596,38675,40.36
NPBET, EQ, 28-May-2021,174.4,189,189,174.9,178,177.79,181.93,3066,5.58,99,1025,33.43
NRAIL, EQ, 28-May-2021,214.8,215.45,219.85,210,210.95,211.1,214.55,49339,105.86,2210,35886,72.73
NRBBEARING, EQ, 28-May-2021,117.05,118,119,115.85,116.45,116.35,117.5,235735,277,4255,129219,54.82
NSIL, EQ, 28-May-2021,1603.7,1619.2,1628.05,1580,1586,1585.6,1600.1,1077,17.23,371,925,85.89
NTPC, EQ, 28-May-2021,110.3,110.3,111,108.35,109.15,108.95,109.55,13383166,14661.83,50012,4605007,34.41
NTPC, N4, 28-May-2021,1140,1140,1140,1137.01,1140,1139.25,1139.89,543,6.19,8,543,100
NTPC, N7, 28-May-2021,13.77,13.69,13.81,13.69,13.75,13.75,13.75,48687,6.69,182,48220,99.04
NTPC, ND, 28-May-2021,1348.99,1345,1359.98,1345,1359.92,1359.92,1347.23,586,7.89,12,545,93
NUCLEUS, EQ, 28-May-2021,611.5,614,628.45,597.95,600,601.85,611.07,91643,560,4790,47247,51.56
NURECA, EQ, 28-May-2021,1528.6,1555,1555,1474.05,1478.35,1492.15,1493.5,31809,475.07,2828,21376,67.2
NXTDIGITAL, EQ, 28-May-2021,491.55,497,537.65,485.35,515.7,513.55,510.43,17715,90.42,1058,8160,46.06
OAL, EQ, 28-May-2021,761.5,761.5,842.1,750,808.9,808.6,802.98,54720,439.39,5984,23621,43.17
OBEROIRLTY, EQ, 28-May-2021,588.6,590,592,579.5,584.5,586.1,584.24,342705,2002.21,24100,201770,58.88
OCCL, EQ, 28-May-2021,1092.55,1101,1104.85,1050,1059,1060.1,1069.28,20138,215.33,2519,10286,51.08
OFSS, EQ, 28-May-2021,3487.75,3520,3555.6,3489.4,3524.4,3525.3,3519.62,59521,2094.91,6053,33396,56.11
OIL, EQ, 28-May-2021,133.25,132.95,135,131.65,133.7,132.95,133.04,969434,1289.77,9528,267337,27.58
OLECTRA, EQ, 28-May-2021,180.8,182.5,182.7,177.8,178.9,179.2,179.52,152106,273.05,2914,108024,71.02
OMAXAUTO, EQ, 28-May-2021,48.05,49.2,49.2,46.1,46.95,46.4,47.34,44602,21.12,934,29472,66.08
OMAXE, EQ, 28-May-2021,81.65,82,82.2,80.3,80.3,80.55,81.18,38967,31.63,883,24803,63.65
OMINFRAL, EQ, 28-May-2021,21.9,22.85,26.25,21.05,26.25,26.15,24.63,2759864,679.65,7702,1062402,38.49
ONELIFECAP, EQ, 28-May-2021,7.85,7.85,7.95,7.55,7.55,7.7,7.78,2575,0.2,20,2348,91.18
ONEPOINT, BE, 28-May-2021,16,16,16,15.65,15.9,15.9,15.89,34997,5.56,30, -, -
ONGC, EQ, 28-May-2021,111.85,113.2,115.55,111.85,112.75,112.35,113.41,19331994,21924.93,75104,4895995,25.33
ONMOBILE, EQ, 28-May-2021,125.95,133.5,134.35,127.1,128.5,128.6,130.98,4884501,6397.56,41521,2208874,45.22
ONWARDTEC, EQ, 28-May-2021,179,188,196.9,171.55,191.2,190.6,186.45,1811326,3377.31,45170,573472,31.66
OPTIEMUS, EQ, 28-May-2021,132.25,131.7,133.35,126.5,128.15,127.85,129.49,50965,65.99,825,27055,53.09
OPTOCIRCUI, BE, 28-May-2021,4.7,4.85,4.9,4.65,4.65,4.7,4.82,898180,43.29,760, -, -
ORBTEXP, EQ, 28-May-2021,70.6,70.55,70.9,67.65,68.25,68.75,68.88,12514,8.62,355,7129,56.97
ORCHPHARMA, EQ, 28-May-2021,1437.05,1430,1444.7,1412.1,1440,1430,1428.17,1701,24.29,467,1174,69.02
ORICONENT, EQ, 28-May-2021,26.15,26.7,26.7,25.35,25.6,25.45,25.93,123458,32.01,464,90169,73.04
ORIENTABRA, EQ, 28-May-2021,25.3,25.1,25.6,24.3,24.4,24.45,24.72,105456,26.07,738,75754,71.83
ORIENTALTL, EQ, 28-May-2021,9,9.1,9.2,8.75,8.9,8.8,8.89,835584,74.32,283,802124,96
ORIENTBELL, EQ, 28-May-2021,273.3,277,278.05,270,273,272.95,274.19,33853,92.82,1048,24852,73.41
ORIENTCEM, EQ, 28-May-2021,148,147.8,147.8,141.85,143.5,142.95,144.29,808286,1166.29,9791,473955,58.64
ORIENTELEC, EQ, 28-May-2021,308.3,308.9,311.6,298.1,301.15,302.3,306.88,333923,1024.74,12093,206566,61.86
ORIENTHOT, EQ, 28-May-2021,38.6,38.55,39.65,37.55,38.1,37.95,38.09,404757,154.19,2625,247453,61.14
ORIENTLTD, EQ, 28-May-2021,78.95,77.45,78.65,76.15,77.5,76.9,77.68,1753,1.36,94,1335,76.16
ORIENTPPR, EQ, 28-May-2021,26.8,26.9,27.1,26.3,26.45,26.5,26.67,788406,210.26,2450,419620,53.22
ORIENTREF, EQ, 28-May-2021,306.3,308,311.75,305,306.6,306.3,308.32,143996,443.97,5205,39791,27.63
ORISSAMINE, EQ, 28-May-2021,2839.8,2870,2955,2750,2773.85,2767.85,2842.05,62075,1764.2,8707,24677,39.75
ORTEL, BZ, 28-May-2021,1.05,1.1,1.1,1.1,1.1,1.1,1.1,15875,0.17,10, -, -
ORTINLAB, EQ, 28-May-2021,28.05,28.15,28.45,27.55,27.85,27.75,27.93,26139,7.3,441,16727,63.99
OSIAHYPER, SM, 28-May-2021,170,170,170,170,170,170,170,400,0.68,1,400,100
OSWALAGRO, EQ, 28-May-2021,13.15,13.4,13.45,12,12.05,12.1,12.37,590529,73.05,1819,428042,72.48
OSWALSEEDS, SM, 28-May-2021,41.5,42.5,42.5,39.45,39.45,39.45,40.98,8000,3.28,2,8000,100
PAEL, BZ, 28-May-2021,8.2,8.2,8.45,7.8,8.3,7.85,7.98,5169,0.41,26, -, -
PAGEIND, EQ, 28-May-2021,31764.45,31780.05,32151.15,31129.35,31319.9,31362.3,31434.94,59209,18612.31,18797,17892,30.22
PAISALO, EQ, 28-May-2021,603.75,611.8,644,562.9,620,622.75,577.29,611781,3531.74,4820,499072,81.58
PALASHSECU, EQ, 28-May-2021,57.55,59.9,59.9,56.6,56.6,56.6,58.28,3657,2.13,47,2685,73.42
PALREDTEC, EQ, 28-May-2021,146.95,148,153.7,143.6,144.5,145.6,147.96,31601,46.76,724,18207,57.62
PANACEABIO, EQ, 28-May-2021,439.25,449,449,425,428,428.05,432.79,966040,4180.9,30739,432607,44.78
PANACHE, EQ, 28-May-2021,57.1,57.45,57.7,56.25,56.9,56.45,57.04,16725,9.54,117,2161,12.92
PANAMAPET, EQ, 28-May-2021,216.5,218.25,219.8,207.25,208.8,210.05,212.83,176608,375.88,4209,104493,59.17
PANSARI, SM, 28-May-2021,53,52.75,52.75,52.75,52.75,52.75,52.75,12000,6.33,2,12000,100
PAR, SM, 28-May-2021,68.9,66,68.85,66,68.85,68.85,67.43,8000,5.39,2,8000,100
PARACABLES, EQ, 28-May-2021,12.25,12.3,12.7,11.5,11.7,11.6,12,744522,89.34,1342,470616,63.21
PARAGMILK, EQ, 28-May-2021,141.15,142.2,143.4,137.1,137.5,137.9,139.58,404747,564.95,5678,209730,51.82
PARIN, SM, 28-May-2021,49.25,49.5,49.5,49.5,49.5,49.5,49.5,2000,0.99,1,2000,100
PARSVNATH, EQ, 28-May-2021,10.05,10.35,10.55,9.85,9.95,9.9,10.18,297769,30.3,822,198721,66.74
PARTYCRUS, SM, 28-May-2021,22,21.7,21.8,21.7,21.8,21.8,21.75,4000,0.87,2,4000,100
PATELENG, EQ, 28-May-2021,16.8,17,17.05,15.4,15.45,15.5,16.14,3517885,567.9,6027,2305818,65.55
PATINTLOG, EQ, 28-May-2021,27.7,27.8,28.25,25.15,25.45,25.7,26.2,410521,107.55,1554,293203,71.42
PATSPINLTD, BE, 28-May-2021,6,6,6.3,6,6.1,6.1,6.16,19559,1.2,48, -, -
PAVNAIND, SM, 28-May-2021,167,167,167,167,167,167,167,800,1.34,1,800,100
PCJEWELLER, EQ, 28-May-2021,28.9,29,29.25,27.25,27.45,27.45,28.05,4813744,1350.05,15312,2427689,50.43
PDMJEPAPER, EQ, 28-May-2021,25.8,25.8,29.2,25.45,27,27.1,27.52,1440411,396.39,4710,605987,42.07
PDSMFL, EQ, 28-May-2021,780.7,810,840,800,840,836.55,829.26,13541,112.29,1101,7161,52.88
PEARLPOLY, EQ, 28-May-2021,15.4,16,16.3,15.5,15.75,15.75,15.8,47987,7.58,327,28564,59.52
PEL, EQ, 28-May-2021,1808.4,1810,1816.35,1772.55,1782.9,1785.9,1790.54,941131,16851.36,37234,174705,18.56
PENIND, EQ, 28-May-2021,23.35,24,25.1,22.95,24.35,24.65,24.3,13554468,3294.07,21763,5139928,37.92
PENINLAND, BE, 28-May-2021,7.6,7.95,7.95,7.45,7.5,7.5,7.78,288312,22.43,454, -, -
PERSISTENT, EQ, 28-May-2021,2528.05,2544,2554.95,2460,2490,2482.3,2503.63,87794,2198.04,10049,35090,39.97
PETRONET, EQ, 28-May-2021,239.5,241.25,241.95,238.1,240.5,240.8,240.89,8087220,19480.97,37483,6799151,84.07
PFC, EQ, 28-May-2021,117.1,118.4,121.85,117.55,120.5,120.5,119.77,10895627,13049.36,41784,5137988,47.16
PFC, N3, 28-May-2021,1337.62,1332.65,1343.06,1332.65,1343.06,1343.06,1335.19,187,2.5,4,163,87.17
PFC, N4, 28-May-2021,1078.05,1078,1078,1078,1078,1078,1078,80,0.86,1,80,100
PFC, N5, 28-May-2021,1243.34,1247,1247.01,1245,1247.01,1247.01,1246.05,420,5.23,6,410,97.62
PFC, N8, 28-May-2021,1456.94,1448.5,1452,1448.5,1450,1450,1449.55,115,1.67,12,78,67.83
PFIZER, EQ, 28-May-2021,5132.6,5165,5189,5125,5130,5131.35,5142.38,53391,2745.57,6425,19246,36.05
PFOCUS, BE, 28-May-2021,63.8,63.65,63.95,61.6,63,62.1,62.62,20856,13.06,120, -, -
PFS, EQ, 28-May-2021,18.85,19.05,19.1,18.4,18.55,18.45,18.69,847549,158.43,2128,623323,73.54
PGEL, EQ, 28-May-2021,432.95,452,454.55,411.35,412,412.05,432.76,176064,761.93,4170,111109,63.11
PGHH, EQ, 28-May-2021,13302,13302,13361.55,13001,13077,13082.9,13175.9,10669,1405.74,3484,6185,57.97
PGHL, EQ, 28-May-2021,6035.1,6075.6,6075.6,5945,5945,5961.5,5990.59,6302,377.53,1867,3907,62
PGIL, EQ, 28-May-2021,210,207.05,214,203.95,204.95,204.2,207.41,18949,39.3,353,13884,73.27
PGINVIT, IV, 28-May-2021,112.48,112.48,112.7,112.02,112.2,112.22,112.33,1645600,1848.58,2773,1581800,96.12
PHILIPCARB, EQ, 28-May-2021,221.8,223.65,227,218.15,224,223.85,222.75,1766434,3934.74,21877,515808,29.2
PHOENIXLTD, EQ, 28-May-2021,769.1,770.8,782,756.6,758.5,765.95,773.73,114556,886.35,6744,50595,44.17
PIDILITIND, EQ, 28-May-2021,2097.45,2089,2091,2055.25,2067.45,2060,2070.98,389887,8074.48,27463,162017,41.55
PIIND, EQ, 28-May-2021,2612.65,2614,2638.9,2590.8,2599,2606.3,2610.94,229962,6004.16,12616,133534,58.07
PILANIINVS, EQ, 28-May-2021,1684.75,1689.2,1690,1678,1689.5,1688.4,1686.75,2976,50.2,404,1492,50.13
PILITA, EQ, 28-May-2021,13,13.2,13.4,11.85,12.15,12.1,12.55,955155,119.86,2115,588670,61.63
PIONDIST, EQ, 28-May-2021,121,120.35,123.45,119.5,121.55,121.9,121.32,22923,27.81,410,16168,70.53
PIONEEREMB, EQ, 28-May-2021,50.75,51.1,54.4,50.8,52.3,52.25,52.64,343364,180.76,5287,115338,33.59
PITTIENG, EQ, 28-May-2021,96.9,94.05,100,91.8,99,97.75,97.47,1073803,1046.64,11542,528433,49.21
PKTEA, BE, 28-May-2021,222,217,227.9,212.05,225,225,213.74,248,0.53,11, -, -
PLASTIBLEN, EQ, 28-May-2021,247.35,249.7,251.55,240.5,242,241.8,245.88,27481,67.57,1589,18266,66.47
PNB, EQ, 28-May-2021,42.15,42.8,42.8,41,42.35,42.25,41.9,335658662,140625.8,273536,56930579,16.96
PNBGILTS, EQ, 28-May-2021,60.3,60.75,61.3,59.05,59.45,59.35,59.85,405503,242.71,3317,243788,60.12
PNBHOUSING, EQ, 28-May-2021,429.45,430,444,429.65,437.8,438.05,438.04,738488,3234.87,14885,303317,41.07
PNC, BE, 28-May-2021,42.25,42.25,42.3,40.65,41,40.95,41.31,16851,6.96,170, -, -
PNCINFRA, EQ, 28-May-2021,261.25,261.1,261.4,255.1,258,256.2,258,250224,645.57,5617,156623,62.59
PODDARHOUS, EQ, 28-May-2021,157.2,164.3,165.05,153,165.05,165.05,162.22,16287,26.42,299,9598,58.93
PODDARMENT, EQ, 28-May-2021,230.45,232.45,238,223,223.4,225.6,230.95,13070,30.18,966,7531,57.62
POKARNA, EQ, 28-May-2021,333.7,331.5,345,326.1,328,328.65,334.99,109979,368.42,4514,56912,51.75
POLYCAB, EQ, 28-May-2021,1698.7,1698.25,1698.25,1671.5,1676,1674.9,1681.23,96998,1630.76,9419,49015,50.53
POLYMED, EQ, 28-May-2021,1064.4,1072,1075,1025,1039.85,1033.75,1044.55,126500,1321.36,11824,47161,37.28
POLYPLEX, EQ, 28-May-2021,1150.25,1155,1165.7,1115,1122.9,1122.25,1134.45,70085,795.08,5773,37143,53
PONNIERODE, EQ, 28-May-2021,189.55,192.8,192.8,184.35,186,185.45,187.43,9471,17.75,448,6506,68.69
POWERGRID, EQ, 28-May-2021,228.3,231,231,224.8,226,225.45,227.04,8610470,19549.42,33337,5940821,69
POWERINDIA, EQ, 28-May-2021,1922.95,1960,1960,1900,1906,1911.6,1934.82,55959,1082.71,7486,35535,63.5
POWERMECH, EQ, 28-May-2021,626.1,640,640,607.55,613,611.4,617.9,48733,301.12,2507,38564,79.13
PPAP, EQ, 28-May-2021,206.1,209,212.9,205.5,211.1,210.5,209.13,33394,69.84,1386,19336,57.9
PPL, EQ, 28-May-2021,162.5,164.7,165.75,157.35,159.1,158.9,160.65,348246,559.46,14789,130634,37.51
PRAENG, EQ, 28-May-2021,11.15,11.4,12.55,9.8,11.8,11.95,11.45,797713,91.3,1386,411289,51.56
PRAJIND, EQ, 28-May-2021,347.6,349,350.9,333,335.95,334.5,340.08,2092031,7114.65,41541,1145906,54.77
PRAKASH, EQ, 28-May-2021,86.85,87.9,90.5,86.25,87.2,86.5,87.98,1368582,1204.08,8399,688913,50.34
PRAKASHSTL, BE, 28-May-2021,1,1.05,1.05,0.95,1.05,1,0.97,619885,6.03,221, -, -
PRAXIS, EQ, 28-May-2021,38.15,39,40.05,36.55,40.05,39.95,38.91,42138,16.4,1050,21358,50.69
PRECAM, EQ, 28-May-2021,56.25,56.85,56.85,53.6,53.8,53.9,54.61,307845,168.11,2907,200254,65.05
PRECOT, EQ, 28-May-2021,156.35,159.65,159.7,148.55,149.1,150.45,152.18,10395,15.82,182,7262,69.86
PRECWIRE, EQ, 28-May-2021,207.35,208.1,210,201,201.05,201.65,204.2,30515,62.31,1173,22362,73.28
PREMEXPLN, EQ, 28-May-2021,147.05,154.4,154.4,154.4,154.4,154.4,154.4,22809,35.22,106,19706,86.4
PREMIER, BE, 28-May-2021,3.85,4,4,3.7,3.7,3.7,3.79,18492,0.7,43, -, -
PREMIERPOL, EQ, 28-May-2021,49.3,50.5,51.6,48.1,49.15,49.15,49.39,28889,14.27,467,15759,54.55
PRESSMN, EQ, 28-May-2021,26.8,27.5,27.85,25.3,25.8,25.85,26.89,204486,54.98,1533,128609,62.89
PRESTIGE, EQ, 28-May-2021,270.05,270.55,275.35,270.5,273.9,272.3,272.73,1008880,2751.52,10924,718598,71.23
PRICOLLTD, EQ, 28-May-2021,81.8,82.45,85.45,79.3,81.15,80.3,81.42,2464068,2006.13,13080,1393918,56.57
PRIMESECU, EQ, 28-May-2021,48.8,49.75,51.1,47.3,51,49.9,49.62,85802,42.57,648,67200,78.32
PRINCEPIPE, EQ, 28-May-2021,725.25,723.05,756,723.05,730,729.9,737.59,587368,4332.35,23443,288206,49.07
PRIVISCL, EQ, 28-May-2021,1069.15,1083.05,1108,1071.05,1080,1080.1,1087.31,45339,492.98,1929,33999,74.99
PROINDIA, BE, 28-May-2021,1.7,1.75,1.75,1.75,1.75,1.75,1.75,418,0.01,5, -, -
PROLIFE, SM, 28-May-2021,67.3,69.5,70.65,69.5,70.65,70.65,70.27,9000,6.32,3,9000,100
PROZONINTU, EQ, 28-May-2021,24,25.7,28.8,25.5,28.8,28.8,28.09,3292823,925.01,10553,1792664,54.44
PRSMJOHNSN, EQ, 28-May-2021,133.4,132.2,136.2,128.3,129.7,129.6,131.15,518289,679.73,9004,319748,61.69
PSB, EQ, 28-May-2021,20.6,20.75,20.95,20.05,20.4,20.2,20.46,777399,159.03,2642,451011,58.02
PSPPROJECT, EQ, 28-May-2021,404.8,406.85,409.9,399,400,400.05,402.09,62849,252.71,5305,45017,71.63
PSUBNKBEES, EQ, 28-May-2021,26.42,26.6,27,26.32,26.62,26.62,26.6,4374489,1163.47,3647,3287207,75.14
PTC, EQ, 28-May-2021,91.1,91.8,91.95,89.1,89.65,89.45,90.11,652731,588.19,5314,424018,64.96
PTL, EQ, 28-May-2021,43.2,43.2,43.9,42.15,42.75,42.5,43.1,190004,81.89,1179,151756,79.87
PULZ, SM, 28-May-2021,14.85,15.55,15.55,15.55,15.55,15.55,15.55,4000,0.62,1,4000,100
PUNJABCHEM, EQ, 28-May-2021,1190.95,1194,1194,1050.55,1123.1,1133.4,1107.05,155158,1717.68,11464,85574,55.15
PUNJLLOYD, BZ, 28-May-2021,1.75,1.8,1.8,1.8,1.8,1.8,1.8,97858,1.76,101, -, -
PURVA, EQ, 28-May-2021,81.35,81.25,83,80,81.2,80.85,81.2,417269,338.83,3693,283951,68.05
PVR, EQ, 28-May-2021,1288.3,1292,1308.2,1277.3,1300,1301.15,1296.61,675151,8754.04,26157,164216,24.32
QGOLDHALF, EQ, 28-May-2021,2103,2100,2100,2092.1,2095,2095,2095.29,600,12.57,61,467,77.83
QNIFTY, EQ, 28-May-2021,1587,1597,1601,1594,1601,1601,1595.77,77,1.23,17,72,93.51
QUESS, EQ, 28-May-2021,680.85,691,709.95,680.1,689,685.6,696.75,250798,1747.44,9428,144152,57.48
QUICKHEAL, EQ, 28-May-2021,229.75,229.55,231.45,222.8,225,224.35,226.46,400843,907.75,7729,221993,55.38
RADAAN, EQ, 28-May-2021,1.1,1.1,1.1,1.05,1.05,1.05,1.06,124369,1.32,371,84525,67.96
RADICO, EQ, 28-May-2021,626.55,643,643,605.05,613,610.5,617.72,756188,4671.09,27059,246834,32.64
RADIOCITY, EQ, 28-May-2021,23.9,24,24.25,23.55,23.7,23.6,23.82,1191803,283.84,1513,664197,55.73
RAILTEL, EQ, 28-May-2021,128.1,128.5,130.15,128.15,128.8,128.45,128.92,1222705,1576.28,10828,504883,41.29
RAIN, EQ, 28-May-2021,183.75,185.25,187,177.15,178.8,178.2,181.76,3156728,5737.54,24365,1409599,44.65
RAJESHEXPO, EQ, 28-May-2021,517.5,519,526,516.2,518.2,517.75,521.76,388497,2027.04,11342,178272,45.89
RAJMET, EQ, 28-May-2021,97.1,96.6,97.4,96.6,97.05,97.35,97.06,2621,2.54,44,645,24.61
RAJRATAN, EQ, 28-May-2021,1057.65,1064,1072.95,995,1008,1011,1020.51,16310,166.45,3302,8534,52.32
RAJRAYON, BZ, 28-May-2021,0.25,0.25,0.25,0.2,0.25,0.2,0.24,330699,0.78,95, -, -
RAJSREESUG, EQ, 28-May-2021,21.6,21.65,22.05,21,21.05,21.1,21.43,10083,2.16,175,6144,60.93
RAJTV, EQ, 28-May-2021,39.4,39.1,40.25,38.1,38.3,38.45,38.77,21288,8.25,268,16062,75.45
RALLIS, EQ, 28-May-2021,309.05,309.45,314.8,305.5,311,311.15,310.99,816956,2540.63,20350,239888,29.36
RAMANEWS, EQ, 28-May-2021,17.5,17.5,17.75,16.9,17.15,17.1,17.35,128007,22.2,659,89076,69.59
RAMASTEEL, EQ, 28-May-2021,75.05,75.4,78.8,73.8,77.65,77.5,77.41,90087,69.74,777,70753,78.54
RAMCOCEM, EQ, 28-May-2021,959.65,960,968,957,961.6,961.05,963.95,525572,5066.23,18345,273455,52.03
RAMCOIND, EQ, 28-May-2021,277.9,278.6,284,270.85,273.9,272,275.87,127340,351.29,4214,69826,54.83
RAMCOSYS, EQ, 28-May-2021,562.7,569.9,579,559.8,560,564,572.47,117973,675.36,4328,63149,53.53
RAMKY, EQ, 28-May-2021,91.4,91.4,93.6,88.05,88.9,89.05,90.77,145245,131.83,857,99259,68.34
RAMSARUP, BZ, 28-May-2021,0.85,0.9,0.9,0.85,0.9,0.9,0.89,16920,0.15,45, -, -
RANASUG, EQ, 28-May-2021,14.95,15.45,15.45,14.7,14.9,14.8,14.99,859694,128.83,1909,539575,62.76
RANEENGINE, EQ, 28-May-2021,291.8,288.95,290.45,283.9,285,285.55,287.17,2675,7.68,186,1858,69.46
RANEHOLDIN, EQ, 28-May-2021,601.35,594.7,594.7,560,566,565.2,570.38,86328,492.39,5592,56474,65.42
RATNAMANI, EQ, 28-May-2021,1944,1953.75,1967,1928.05,1941.3,1942.5,1947.83,14730,286.92,1224,11080,75.22
RAYMOND, EQ, 28-May-2021,375.55,380,382.7,371.2,373.4,372.9,376.78,931859,3511.06,24413,268463,28.81
RBL, EQ, 28-May-2021,869.4,882,882,861,861,866.1,871.15,3066,26.71,453,1922,62.69
RBLBANK, EQ, 28-May-2021,211.05,212.1,217.3,211.3,216.15,216.25,215.01,14369947,30897.43,81889,3571566,24.85
RCF, EQ, 28-May-2021,83.7,84.8,84.85,82.15,82.8,82.6,83.26,5368394,4469.97,25508,1790012,33.34
RCOM, EQ, 28-May-2021,2.1,2.25,2.3,2.15,2.3,2.3,2.28,178847628,4071.01,31387,64341431,35.98
RECLTD, EQ, 28-May-2021,142.85,142.3,147.35,142.2,146.3,146.15,144.82,5728651,8296.08,30225,1623737,28.34
RECLTD, N2, 28-May-2021,1197.5,1199.9,1200,1198.5,1198.5,1198.5,1199.67,60,0.72,3,60,100
RECLTD, N5, 28-May-2021,1119,1115.35,1118,1115.35,1115.4,1115.4,1116.25,6,0.07,3,2,33.33
RECLTD, N6, 28-May-2021,1329.99,1329.5,1329.5,1329.5,1329.5,1329.5,1329.5,1,0.01,1,1,100
RECLTD, N8, 28-May-2021,1140,1140,1140,1140,1140,1140,1140,200,2.28,3,200,100
